Volumename,nii_path
train_669_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_669/train_669a/train_669_a_1.nii.gz
train_66_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_66/train_66a/train_66_a_1.nii.gz
train_670_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_670/train_670a/train_670_a_1.nii.gz
train_670_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_670/train_670b/train_670_b_1.nii.gz
train_671_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_671/train_671a/train_671_a_1.nii.gz
train_672_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_672/train_672a/train_672_a_1.nii.gz
train_673_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_673/train_673a/train_673_a_1.nii.gz
train_674_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_674/train_674a/train_674_a_1.nii.gz
train_675_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_675/train_675a/train_675_a_1.nii.gz
train_676_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_676/train_676a/train_676_a_1.nii.gz
train_677_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_677/train_677a/train_677_a_1.nii.gz
train_678_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_678/train_678a/train_678_a_1.nii.gz
train_679_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_679/train_679a/train_679_a_1.nii.gz
train_67_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_67/train_67a/train_67_a_1.nii.gz
train_680_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_680/train_680a/train_680_a_1.nii.gz
train_681_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_681/train_681a/train_681_a_1.nii.gz
train_682_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_682/train_682a/train_682_a_1.nii.gz
train_683_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_683/train_683a/train_683_a_1.nii.gz
train_683_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_683/train_683b/train_683_b_1.nii.gz
train_684_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_684/train_684a/train_684_a_1.nii.gz
train_685_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_685/train_685a/train_685_a_1.nii.gz
train_686_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_686/train_686a/train_686_a_1.nii.gz
train_687_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_687/train_687a/train_687_a_1.nii.gz
train_688_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_688/train_688a/train_688_a_1.nii.gz
train_689_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_689/train_689a/train_689_a_1.nii.gz
train_68_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_68/train_68a/train_68_a_1.nii.gz
train_690_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_690/train_690a/train_690_a_1.nii.gz
train_691_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_691/train_691a/train_691_a_1.nii.gz
train_692_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_692/train_692a/train_692_a_1.nii.gz
train_693_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_693/train_693a/train_693_a_1.nii.gz
train_694_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_694/train_694a/train_694_a_1.nii.gz
train_695_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_695/train_695a/train_695_a_1.nii.gz
train_696_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_696/train_696a/train_696_a_1.nii.gz
train_697_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_697/train_697a/train_697_a_1.nii.gz
train_698_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_698/train_698a/train_698_a_1.nii.gz
train_699_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_699/train_699a/train_699_a_1.nii.gz
train_69_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_69/train_69a/train_69_a_1.nii.gz
train_6_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_6/train_6a/train_6_a_1.nii.gz
train_6_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_6/train_6b/train_6_b_1.nii.gz
train_700_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_700/train_700a/train_700_a_1.nii.gz
train_701_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_701/train_701a/train_701_a_1.nii.gz
train_702_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_702/train_702a/train_702_a_1.nii.gz
train_703_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_703/train_703a/train_703_a_1.nii.gz
train_703_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_703/train_703b/train_703_b_1.nii.gz
train_704_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_704/train_704a/train_704_a_1.nii.gz
train_705_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_705/train_705a/train_705_a_1.nii.gz
train_706_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_706/train_706a/train_706_a_1.nii.gz
train_707_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_707/train_707a/train_707_a_1.nii.gz
train_708_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_708/train_708a/train_708_a_1.nii.gz
train_709_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_709/train_709a/train_709_a_1.nii.gz
train_70_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_70/train_70a/train_70_a_1.nii.gz
train_710_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_710/train_710a/train_710_a_1.nii.gz
train_711_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_711/train_711a/train_711_a_1.nii.gz
train_712_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_712/train_712a/train_712_a_1.nii.gz
train_713_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_713/train_713a/train_713_a_1.nii.gz
train_714_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_714/train_714a/train_714_a_1.nii.gz
train_715_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_715/train_715a/train_715_a_1.nii.gz
train_716_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_716/train_716a/train_716_a_1.nii.gz
train_717_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_717/train_717a/train_717_a_1.nii.gz
train_718_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_718/train_718a/train_718_a_1.nii.gz
train_719_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_719/train_719a/train_719_a_1.nii.gz
train_71_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_71/train_71a/train_71_a_1.nii.gz
train_720_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_720/train_720a/train_720_a_1.nii.gz
train_721_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_721/train_721a/train_721_a_1.nii.gz
train_722_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_722/train_722a/train_722_a_1.nii.gz
train_723_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_723/train_723a/train_723_a_1.nii.gz
train_724_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_724/train_724a/train_724_a_1.nii.gz
train_725_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_725/train_725a/train_725_a_1.nii.gz
train_726_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_726/train_726a/train_726_a_1.nii.gz
train_727_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_727/train_727a/train_727_a_1.nii.gz
train_728_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_728/train_728a/train_728_a_1.nii.gz
train_729_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_729/train_729a/train_729_a_1.nii.gz
train_72_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_72/train_72a/train_72_a_1.nii.gz
train_730_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_730/train_730a/train_730_a_1.nii.gz
train_731_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_731/train_731a/train_731_a_1.nii.gz
train_732_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_732/train_732a/train_732_a_1.nii.gz
train_733_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_733/train_733a/train_733_a_1.nii.gz
train_733_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_733/train_733b/train_733_b_1.nii.gz
train_733_c_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_733/train_733c/train_733_c_1.nii.gz
train_733_d_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_733/train_733d/train_733_d_1.nii.gz
train_734_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_734/train_734a/train_734_a_1.nii.gz
train_735_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_735/train_735a/train_735_a_1.nii.gz
train_736_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_736/train_736a/train_736_a_1.nii.gz
train_737_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_737/train_737a/train_737_a_1.nii.gz
train_738_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_738/train_738a/train_738_a_1.nii.gz
train_739_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_739/train_739a/train_739_a_1.nii.gz
train_73_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_73/train_73a/train_73_a_1.nii.gz
train_740_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_740/train_740a/train_740_a_1.nii.gz
train_741_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_741/train_741a/train_741_a_1.nii.gz
train_742_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_742/train_742a/train_742_a_1.nii.gz
train_743_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_743/train_743a/train_743_a_1.nii.gz
train_744_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_744/train_744a/train_744_a_1.nii.gz
train_745_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_745/train_745a/train_745_a_1.nii.gz
train_746_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_746/train_746a/train_746_a_1.nii.gz
train_747_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_747/train_747a/train_747_a_1.nii.gz
train_747_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_747/train_747b/train_747_b_1.nii.gz
train_748_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_748/train_748a/train_748_a_1.nii.gz
train_749_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_749/train_749a/train_749_a_1.nii.gz
train_74_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_74/train_74a/train_74_a_1.nii.gz
train_750_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_750/train_750a/train_750_a_1.nii.gz
train_751_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_751/train_751a/train_751_a_1.nii.gz
train_752_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_752/train_752a/train_752_a_1.nii.gz
train_753_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_753/train_753a/train_753_a_1.nii.gz
train_754_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_754/train_754a/train_754_a_1.nii.gz
train_755_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_755/train_755a/train_755_a_1.nii.gz
train_756_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_756/train_756a/train_756_a_1.nii.gz
train_757_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_757/train_757a/train_757_a_1.nii.gz
train_758_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_758/train_758a/train_758_a_1.nii.gz
train_759_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_759/train_759a/train_759_a_1.nii.gz
train_75_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_75/train_75a/train_75_a_1.nii.gz
train_760_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_760/train_760a/train_760_a_1.nii.gz
train_760_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_760/train_760b/train_760_b_1.nii.gz
train_761_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_761/train_761a/train_761_a_1.nii.gz
train_762_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_762/train_762a/train_762_a_1.nii.gz
train_763_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_763/train_763a/train_763_a_1.nii.gz
train_764_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_764/train_764a/train_764_a_1.nii.gz
train_765_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_765/train_765a/train_765_a_1.nii.gz
train_766_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_766/train_766a/train_766_a_1.nii.gz
train_767_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_767/train_767a/train_767_a_1.nii.gz
train_767_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_767/train_767b/train_767_b_1.nii.gz
train_768_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_768/train_768a/train_768_a_1.nii.gz
train_768_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_768/train_768b/train_768_b_1.nii.gz
train_769_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_769/train_769a/train_769_a_1.nii.gz
train_76_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_76/train_76a/train_76_a_1.nii.gz
train_770_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_770/train_770a/train_770_a_1.nii.gz
train_771_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_771/train_771a/train_771_a_1.nii.gz
train_772_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_772/train_772a/train_772_a_1.nii.gz
train_773_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_773/train_773a/train_773_a_1.nii.gz
train_774_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_774/train_774a/train_774_a_1.nii.gz
train_775_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_775/train_775a/train_775_a_1.nii.gz
train_776_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_776/train_776a/train_776_a_1.nii.gz
train_777_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_777/train_777a/train_777_a_1.nii.gz
train_778_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_778/train_778a/train_778_a_1.nii.gz
train_779_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_779/train_779a/train_779_a_1.nii.gz
train_77_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_77/train_77a/train_77_a_1.nii.gz
train_780_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_780/train_780a/train_780_a_1.nii.gz
train_781_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_781/train_781a/train_781_a_1.nii.gz
train_782_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_782/train_782a/train_782_a_1.nii.gz
train_783_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_783/train_783a/train_783_a_1.nii.gz
train_784_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_784/train_784a/train_784_a_1.nii.gz
train_784_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_784/train_784b/train_784_b_1.nii.gz
train_784_c_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_784/train_784c/train_784_c_1.nii.gz
train_784_d_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_784/train_784d/train_784_d_1.nii.gz
train_784_e_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_784/train_784e/train_784_e_1.nii.gz
train_784_f_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_784/train_784f/train_784_f_1.nii.gz
train_784_g_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_784/train_784g/train_784_g_1.nii.gz
train_784_h_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_784/train_784h/train_784_h_1.nii.gz
train_784_i_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_784/train_784i/train_784_i_1.nii.gz
train_785_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_785/train_785a/train_785_a_1.nii.gz
train_786_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_786/train_786a/train_786_a_1.nii.gz
train_787_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_787/train_787a/train_787_a_1.nii.gz
train_788_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_788/train_788a/train_788_a_1.nii.gz
train_789_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_789/train_789a/train_789_a_1.nii.gz
train_78_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_78/train_78a/train_78_a_1.nii.gz
train_790_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_790/train_790a/train_790_a_1.nii.gz
train_790_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_790/train_790b/train_790_b_1.nii.gz
train_790_c_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_790/train_790c/train_790_c_1.nii.gz
train_791_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_791/train_791a/train_791_a_1.nii.gz
train_792_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_792/train_792a/train_792_a_1.nii.gz
train_793_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_793/train_793a/train_793_a_1.nii.gz
train_794_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_794/train_794a/train_794_a_1.nii.gz
train_795_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_795/train_795a/train_795_a_1.nii.gz
train_796_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_796/train_796a/train_796_a_1.nii.gz
train_797_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_797/train_797a/train_797_a_1.nii.gz
train_798_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_798/train_798a/train_798_a_1.nii.gz
train_799_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_799/train_799a/train_799_a_1.nii.gz
train_79_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_79/train_79a/train_79_a_1.nii.gz
train_79_b_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_79/train_79b/train_79_b_1.nii.gz
train_7_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_7/train_7a/train_7_a_1.nii.gz
train_800_a_1.nii.gz,/mnt/hwfile/medai/zhangxiaoman/DATA/CT-RATE/dataset/train_preprocessed/train_800/train_800a/train_800_a_1.nii.gz
